Entry	Gene names	Organism	Gene ontology IDs
A0RTJ3	CENSYa_0001	Cenarchaeum symbiosum (strain A)	GO:0016679; GO:0051537
A0RTJ7	CENSYa_0006	Cenarchaeum symbiosum (strain A)	GO:0016787
A0RTJ6	CENSYa_0004	Cenarchaeum symbiosum (strain A)	
A0RTJ5	CENSYa_0003	Cenarchaeum symbiosum (strain A)	GO:0005507; GO:0009055; GO:0016021
A0RTJ4	CENSYa_0002	Cenarchaeum symbiosum (strain A)	GO:0009055; GO:0016020; GO:0016491; GO:0022904
A0A0E3S4T1	MSLAZ_2843	Methanosarcina lacustris Z-7289	GO:0003677; GO:0003700; GO:0046914; GO:0046983
A0A0E3WT77	MSLAZ_2844	Methanosarcina lacustris Z-7289	GO:0008080
A0A0E3S6H3	MSLAZ_2845	Methanosarcina lacustris Z-7289	GO:0005886; GO:0015225; GO:0016021
A0A0E3S949	MSLAZ_2846	Methanosarcina lacustris Z-7289	GO:0005524; GO:0016887
A0A0E3WUF8	smc MSLAZ_2839	Methanosarcina lacustris Z-7289	GO:0003677; GO:0005524; GO:0005694; GO:0005737; GO:0006260; GO:0007062; GO:0030261
A0A0E3S6G8	MSLAZ_2840	Methanosarcina lacustris Z-7289	
A0A0E3S947	MSLAZ_2841	Methanosarcina lacustris Z-7289	
A0A0E3SA72	MSLAZ_2842	Methanosarcina lacustris Z-7289	GO:0005525; GO:0015093; GO:0016021
A0A0E3SA75	MSLAZ_2847	Methanosarcina lacustris Z-7289	GO:0005524; GO:0016887
A0A0E3S4T4	MSLAZ_2848	Methanosarcina lacustris Z-7289	GO:0016021
A0A0E3STS4	MCMEM_2120	Methanococcoides methylutens MM1	GO:0003723; GO:0008168
A0A0E3STT0	MCMEM_2119	Methanococcoides methylutens MM1	
A0A0E3SSK3	MCMEM_2118	Methanococcoides methylutens MM1	
A0A0E3X2C1	map MCMEM_2117	Methanococcoides methylutens MM1	GO:0046872; GO:0070006; GO:0070084
A0A0E3STT3	MCMEM_2124	Methanococcoides methylutens MM1	
A0A0E3SSL0	purP MCMEM_2123	Methanococcoides methylutens MM1	GO:0000287; GO:0005524; GO:0006189; GO:0016740; GO:0016879
A0A0E3X0T0	truA MCMEM_2122	Methanococcoides methylutens MM1	GO:0003723; GO:0009982; GO:0016829; GO:0031119
A0A0E3X192	MCMEM_2121	Methanococcoides methylutens MM1	GO:0016787
A0A0E3X1G5	MCMEM_2126	Methanococcoides methylutens MM1	GO:0004386
A0A0E3STT2	MCMEM_2125	Methanococcoides methylutens MM1	GO:0016021
D8J9G5	HacjB3_04930 C497_03307	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016021
D8J9G6	cofG HacjB3_04935 C497_03312	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0005506; GO:0009108; GO:0044689; GO:0051539
L9VTV1	C497_03267	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0006189; GO:0008864; GO:0016597; GO:0016742
D8J9F8	HacjB3_04895 C497_03272	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0004639
D8J9F9	HacjB3_04900 C497_03277	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J9G0	HacjB3_04905 C497_03282	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0070403
D8J9G1	HacjB3_04910 C497_03287	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016787
D8J9G2	HacjB3_04915 C497_03292	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016705
D8J9G3	HacjB3_04920 C497_03297	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0008152; GO:0016787
D8J9G4	HacjB3_04925	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0016765; GO:0051536
A0A0E3SQ99	MCMEM_0104	Methanococcoides methylutens MM1	GO:0003906; GO:0006284
A0A0E3SNM1	MCMEM_0103	Methanococcoides methylutens MM1	
A0A0E3WYR3	MCMEM_0102	Methanococcoides methylutens MM1	GO:0005525; GO:0015093; GO:0016021
A0A0E3WZ81	MCMEM_0101	Methanococcoides methylutens MM1	GO:0003677; GO:0003700; GO:0046914; GO:0046983
A0A0E3SQ72	pdaD MCMEM_0100	Methanococcoides methylutens MM1	GO:0006527; GO:0008792
A0A0E3SQ96	MCMEM_0099	Methanococcoides methylutens MM1	
A0A0E3SNL6	MCMEM_0098	Methanococcoides methylutens MM1	GO:0008612; GO:0034038
A0A0E3WYC2	MCMEM_0097	Methanococcoides methylutens MM1	GO:0004586; GO:0008792
A0A0E3X095	prs MCMEM_0106	Methanococcoides methylutens MM1	GO:0000287; GO:0004749; GO:0005524; GO:0005737; GO:0006015; GO:0009116; GO:0009156; GO:0009165; GO:0016301
A0A0E3SQ75	MCMEM_0105	Methanococcoides methylutens MM1	
A9A2Y1	Nmar_0213	Nitrosopumilus maritimus (strain SCM1)	
A9A2Y0	Nmar_0212	Nitrosopumilus maritimus (strain SCM1)	
A9A2X9	Nmar_0211	Nitrosopumilus maritimus (strain SCM1)	
A9A2X8	Nmar_0210	Nitrosopumilus maritimus (strain SCM1)	GO:0005623; GO:0006662; GO:0015035; GO:0045454
A9A2X7	Nmar_0209	Nitrosopumilus maritimus (strain SCM1)	
A9A2X6	Nmar_0208	Nitrosopumilus maritimus (strain SCM1)	GO:0006465; GO:0008233; GO:0016021
A9A1Y2	Nmar_0207	Nitrosopumilus maritimus (strain SCM1)	GO:0016627; GO:0050393
A9A1Y1	Nmar_0206	Nitrosopumilus maritimus (strain SCM1)	GO:0003824; GO:0005524; GO:0046872; GO:0048037
A9A1Y0	Nmar_0205	Nitrosopumilus maritimus (strain SCM1)	GO:0003676; GO:0004523
A9A1X9	Nmar_0204	Nitrosopumilus maritimus (strain SCM1)	GO:0016021
A0A1D8MT14	AQV86_04415	Nanohaloarchaea archaeon SG9	GO:0008152; GO:0016787
A0A1D8MT27	AQV86_04420	Nanohaloarchaea archaeon SG9	
A0A1D8MT21	thiI AQV86_04375	Nanohaloarchaea archaeon SG9	GO:0000049; GO:0004810; GO:0005524; GO:0005737; GO:0009228; GO:0009229; GO:0016783; GO:0034227
A0A1D8MSZ9	AQV86_04380	Nanohaloarchaea archaeon SG9	
A0A1D8MT01	AQV86_04365	Nanohaloarchaea archaeon SG9	GO:0003824
A0A1D8MSZ5	AQV86_04370	Nanohaloarchaea archaeon SG9	
A0A1D8MT11	AQV86_04400	Nanohaloarchaea archaeon SG9	
A0A1D8MT04	AQV86_04405	Nanohaloarchaea archaeon SG9	
A0A1D8MT33	AQV86_04390	Nanohaloarchaea archaeon SG9	GO:0015035; GO:0016021
A0A1D8MT25	AQV86_04395	Nanohaloarchaea archaeon SG9	
E7QYJ2	SAMN05444342_0207 ZOD2009_19413	Haladaptatus paucihalophilus DX253	
E7QYJ3	SAMN05444342_0208 ZOD2009_19418	Haladaptatus paucihalophilus DX253	
E7QYI8	ZOD2009_19393	Haladaptatus paucihalophilus DX253	
E7QYJ0	SAMN05444342_0205 ZOD2009_19403	Haladaptatus paucihalophilus DX253	GO:0016021
E7QYJ1	SAMN05444342_0206 ZOD2009_19408	Haladaptatus paucihalophilus DX253	GO:0016740
E7QYI4	ZOD2009_19373	Haladaptatus paucihalophilus DX253	
E7QYI5	SAMN05444342_0201 ZOD2009_19378	Haladaptatus paucihalophilus DX253	GO:0008168
E7QYI6	SAMN05444342_0202 ZOD2009_19383	Haladaptatus paucihalophilus DX253	GO:0004075; GO:0005524; GO:0046872
E7QYI7	SAMN05444342_0203 ZOD2009_19388	Haladaptatus paucihalophilus DX253	GO:0003824; GO:0009116
A0A0E3X1I9	MCMEM_1231	Methanococcoides methylutens MM1	
A0A0E3X039	MCMEM_1232	Methanococcoides methylutens MM1	
A0A0E3SR42	MCMEM_1233	Methanococcoides methylutens MM1	GO:0005524; GO:0017111; GO:0098519
A0A0E3SSD2	MCMEM_1234	Methanococcoides methylutens MM1	GO:0003987; GO:0008152; GO:0016021
A0A0E3WZY9	MCMEM_1227	Methanococcoides methylutens MM1	GO:0010181; GO:0016491
A0A0E3SR40	MCMEM_1228	Methanococcoides methylutens MM1	GO:0047423
A0A0E3SSC9	MCMEM_1229	Methanococcoides methylutens MM1	GO:0006865; GO:0016021
A0A0E3SS55	MCMEM_1230	Methanococcoides methylutens MM1	GO:0008168
A0A0E3SS57	MCMEM_1235	Methanococcoides methylutens MM1	GO:0004352; GO:0006520
A0A0E3WZR6	MCMEM_1236	Methanococcoides methylutens MM1	GO:0019164; GO:0030976
A0A1D8MTI5	AQV86_05175	Nanohaloarchaea archaeon SG9	GO:0016779
A0A1D8MTF4	AQV86_05180	Nanohaloarchaea archaeon SG9	
A0A1D8MTH6	AQV86_05185	Nanohaloarchaea archaeon SG9	
A0A1D8MTH1	AQV86_05190	Nanohaloarchaea archaeon SG9	
A0A1D8MTF7	AQV86_05195	Nanohaloarchaea archaeon SG9	
A0A1D8MTJ4	AQV86_05200	Nanohaloarchaea archaeon SG9	GO:0016021
A0A1D8MTF8	AQV86_05210	Nanohaloarchaea archaeon SG9	
A0A1D8MTG5	AQV86_05215	Nanohaloarchaea archaeon SG9	
A0A1D8MTG1	AQV86_05220	Nanohaloarchaea archaeon SG9	GO:0016021; GO:0055085
A0A1D8MTH2	AQV86_05225	Nanohaloarchaea archaeon SG9	
A0A1D8MQZ7	AQV86_00705	Nanohaloarchaea archaeon SG9	GO:0009058; GO:0016742
A0A1D8MQZ5	folD AQV86_00700	Nanohaloarchaea archaeon SG9	GO:0000105; GO:0004477; GO:0004488; GO:0006164; GO:0009086; GO:0009396; GO:0035999
A0A1D8MR11	AQV86_00695	Nanohaloarchaea archaeon SG9	GO:0003824; GO:0050662
A0A1D8MR18	AQV86_00690	Nanohaloarchaea archaeon SG9	
A0A1D8MR04	AQV86_00685	Nanohaloarchaea archaeon SG9	
A0A1D8MQZ3	AQV86_00680	Nanohaloarchaea archaeon SG9	GO:0006355; GO:0009058; GO:0016779
A0A1D8MQZ8	AQV86_00675	Nanohaloarchaea archaeon SG9	GO:0016021
A0A1D8MR00	AQV86_00670	Nanohaloarchaea archaeon SG9	
A0A1D8MR14	AQV86_00715	Nanohaloarchaea archaeon SG9	GO:0003824; GO:0008152
A0A1D8MR20	AQV86_00710	Nanohaloarchaea archaeon SG9	GO:0003824; GO:0008152
A0A0E3X048	MCMEM_0851	Methanococcoides methylutens MM1	GO:0016021
A0A0E3WZJ5	MCMEM_0852	Methanococcoides methylutens MM1	GO:0016021
A0A0E3SQG8	MCMEM_0853	Methanococcoides methylutens MM1	
A0A0E3SRP7	MCMEM_0854	Methanococcoides methylutens MM1	GO:0003700; GO:0016021
A0A0E3WZA7	MCMEM_0847	Methanococcoides methylutens MM1	GO:0015948; GO:0018493; GO:0046914
A0A0E3SQG5	MCMEM_0848	Methanococcoides methylutens MM1	GO:0018493; GO:0030151
A0A0E3SRP5	MCMEM_0849	Methanococcoides methylutens MM1	GO:0015948; GO:0018493
A0A0E3SRH3	fdhD MCMEM_0850	Methanococcoides methylutens MM1	GO:0005737; GO:0006777; GO:0016491; GO:0016783; GO:0097163
A0A0E3SRH6	MCMEM_0855	Methanococcoides methylutens MM1	GO:0016021
A0A0E3X159	MCMEM_0856	Methanococcoides methylutens MM1	GO:0016021
A0A031G8Y3	murC BW35_01595	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0005524; GO:0005737; GO:0007049; GO:0008360; GO:0008763; GO:0009252; GO:0051301; GO:0071555
C5CA30	murG Mlut_13600	Micrococcus luteus (strain ATCC 4698 / DSM 20030 / JCM 1464 / NBRC 3333 / NCIMB 9278 / NCTC 2665 / VKM Ac-2230) (Micrococcus lysodeikticus)	GO:0005886; GO:0005975; GO:0007049; GO:0008360; GO:0009252; GO:0030259; GO:0050511; GO:0051301; GO:0051991; GO:0071555
A0A031G123	guaA_2 BW35_02003	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0003922; GO:0005524; GO:0006177; GO:0006541; GO:0016462
A0A031FZA5	BW35_02001	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0005886; GO:0016021
A0A1F1JU87	HMPREF3105_10070	Micrococcus sp. HMSC31B01	GO:0016021
A0A031G0X9	guaB BW35_01999	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0000166; GO:0003938; GO:0006177; GO:0046872
A0A031G010	BW35_02000	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016491
A0A031G2K2	BW35_01997	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0005215; GO:0005886; GO:0016021
A0A031G117	BW35_01998	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0015293; GO:0016021
E7QQH5	ZOD2009_05227	Haladaptatus paucihalophilus DX253	
E7QQH4	ZOD2009_05222	Haladaptatus paucihalophilus DX253	
E7QQH3	SAMN05444342_1427 ZOD2009_05217	Haladaptatus paucihalophilus DX253	GO:0016021
E7QQH2	SAMN05444342_1426 ZOD2009_05212	Haladaptatus paucihalophilus DX253	GO:0016021
E7QQH1	pelA ZOD2009_05207	Haladaptatus paucihalophilus DX253	GO:0004519; GO:0005737; GO:0046872; GO:0070481; GO:0070966; GO:0071025
E7QQH0	SAMN05444342_1424 ZOD2009_05202	Haladaptatus paucihalophilus DX253	
E7QQG9	SAMN05444342_1423 ZOD2009_05197	Haladaptatus paucihalophilus DX253	
E7QQG8	SAMN05444342_1422 ZOD2009_05192	Haladaptatus paucihalophilus DX253	
E7QQG7	SAMN05444342_1421 ZOD2009_05187	Haladaptatus paucihalophilus DX253	GO:0003676; GO:0004386; GO:0005524
E7QQG6	SAMN05444342_1420 ZOD2009_05182	Haladaptatus paucihalophilus DX253	GO:0016021
Q12YT2	Mbur_0402	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12YT0	Mbur_0404	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0016021; GO:0051920
Q12YS9	Mbur_0407	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0016021
Q12YT5	Mbur_0399	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0000156; GO:0005737; GO:0006935; GO:0008757; GO:0008984
Q12YT4	Mbur_0400	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0000155; GO:0005622
Q12YT3	Mbur_0401	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
Q12YS8	Mbur_0408	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	GO:0005298; GO:0016021; GO:0031402
Q12YS7	Mbur_0409	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	
D8J441	HacjB3_10250 C497_12417	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	GO:0010181; GO:0016491
D8J9U3	HacjB3_05370 C497_03745	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J9U2	HacjB3_05365 C497_03740	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J9U1	HacjB3_05360 C497_03735	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J9U0	HacjB3_05355 C497_03730	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J9T9	HacjB3_05350 C497_03725	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J9P8	HacjB3_05345 C497_03720	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J9P7	HacjB3_05340 C497_03715	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J9P6	HacjB3_05335 C497_03710	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J9P5	HacjB3_05330 C497_03705	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
D8J9P4	HacjB3_05325 C497_03700	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
A0A031HAE9	agcS_1 BW35_00253	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0005886; GO:0015655; GO:0016021
A0A031HM42	rnhA_2 rnhA_1 BW35_00252 BW40_02230	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0003676; GO:0004523
A0A0F8D4H2	EO97_16950	Methanosarcina sp. 2.H.T.1A.15	GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0008408
A0A0E3S492	MSLAZ_2588	Methanosarcina lacustris Z-7289	
A0A0E3WT95	MSLAZ_2579	Methanosarcina lacustris Z-7289	GO:0003723
A0A0E3S5Z9	pyrC MSLAZ_2580	Methanosarcina lacustris Z-7289	GO:0004151; GO:0008270; GO:0044205
A0A0E3S8K3	MSLAZ_2581	Methanosarcina lacustris Z-7289	GO:0005737; GO:0006817; GO:0030643; GO:0045936
A0A0E3S9J5	pstB MSLAZ_2582	Methanosarcina lacustris Z-7289	GO:0005315; GO:0005524; GO:0005886; GO:0015415
A0A0E3S489	MSLAZ_2583	Methanosarcina lacustris Z-7289	GO:0005315; GO:0005887; GO:0035435
A0A0E3WS77	MSLAZ_2584	Methanosarcina lacustris Z-7289	GO:0005315; GO:0005886; GO:0006817; GO:0016021
A0A0E3S601	MSLAZ_2585	Methanosarcina lacustris Z-7289	GO:0006810
A0A0E3S8K7	MSLAZ_2586	Methanosarcina lacustris Z-7289	GO:0005524; GO:0016887
A0A0E3S2Y8	MSLAZ_0181	Methanosarcina lacustris Z-7289	
A0A0E3S3W2	MSLAZ_0182	Methanosarcina lacustris Z-7289	
A0A0E3WRW7	MSLAZ_0179	Methanosarcina lacustris Z-7289	
A0A0E3S0G7	MSLAZ_0180	Methanosarcina lacustris Z-7289	
A0A0E3S0H0	asd MSLAZ_0185	Methanosarcina lacustris Z-7289	GO:0003942; GO:0004073; GO:0005737; GO:0006531; GO:0009088; GO:0009089; GO:0009097; GO:0019877; GO:0046983; GO:0050661; GO:0051287; GO:0071266
A0A0E3S2Z4	MSLAZ_0186	Methanosarcina lacustris Z-7289	
A0A0E3RYW5	MSLAZ_0183	Methanosarcina lacustris Z-7289	
A0A0E3WQT4	MSLAZ_0184	Methanosarcina lacustris Z-7289	
A0A0E3S3W5	MSLAZ_0187	Methanosarcina lacustris Z-7289	GO:0006189
A0A0E3RYW9	pyrH MSLAZ_0188	Methanosarcina lacustris Z-7289	GO:0005524; GO:0005737; GO:0033862; GO:0044210
A0A1M6TXN3	SAMN05444342_1864	Haladaptatus paucihalophilus DX253	GO:0005886; GO:0006810; GO:0016021
E7QPE4	SAMN05444342_1863 ZOD2009_03140	Haladaptatus paucihalophilus DX253	GO:0043190; GO:0055085
A0A1M6TXI3	SAMN05444342_1862	Haladaptatus paucihalophilus DX253	
A0A1N7B1Q9	SAMN05421858_2297	Haladaptatus litoreus	GO:0008836; GO:0009089
E7QPD9	ZOD2009_03115	Haladaptatus paucihalophilus DX253	GO:0004185
E7QPE0	SAMN05444342_1867 ZOD2009_03120	Haladaptatus paucihalophilus DX253	GO:0005524; GO:0015833; GO:0016887
E7QPE1	SAMN05444342_1866 ZOD2009_03125	Haladaptatus paucihalophilus DX253	GO:0005524; GO:0015833; GO:0016887
A0A1M6TXL9	SAMN05444342_1865	Haladaptatus paucihalophilus DX253	GO:0005886; GO:0006810; GO:0016021
E7QPE7	SAMN05444342_1860 ZOD2009_03155	Haladaptatus paucihalophilus DX253	
E7QPE8	SAMN05444342_1859 ZOD2009_03160	Haladaptatus paucihalophilus DX253	
A0RUU6	CENSYa_0479	Cenarchaeum symbiosum (strain A)	GO:0004177; GO:0008237; GO:0008270
A0RUU5	CENSYa_0478	Cenarchaeum symbiosum (strain A)	
A0RUU4	CENSYa_0477	Cenarchaeum symbiosum (strain A)	GO:0003924; GO:0005525; GO:0016301
A0A0E3SSW5	MCMEM_1675	Methanococcoides methylutens MM1	
A0RUV0	CENSYa_0483	Cenarchaeum symbiosum (strain A)	GO:0006865
A0RUU9	CENSYa_0482	Cenarchaeum symbiosum (strain A)	GO:0004494; GO:0031419; GO:0046872
A0RUU8	CENSYa_0481	Cenarchaeum symbiosum (strain A)	
A0RUU7	CENSYa_0480	Cenarchaeum symbiosum (strain A)	
A0RUV2	CENSYa_0485	Cenarchaeum symbiosum (strain A)	GO:0005623; GO:0006879; GO:0008199
A0RUV1	CENSYa_0484	Cenarchaeum symbiosum (strain A)	GO:0004222
D8J8S2	HacjB3_04330 C497_02692	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
O74051	mena CENSYa_1185	Cenarchaeum symbiosum (strain A)	GO:0004659; GO:0016021
O74050	CENSYa_1184	Cenarchaeum symbiosum (strain A)	
D8J8S1	HacjB3_04325 C497_02687	Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3)	
O74047	dcdt	Cenarchaeum symbiosum (strain A)	GO:0004132; GO:0008270
O74046	pol1	Cenarchaeum symbiosum (strain A)	GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0008408
O74049	pinA CENSYa_1183	Cenarchaeum symbiosum (strain A)	GO:0003755
A0RWT9	CENSYa_1182	Cenarchaeum symbiosum (strain A)	GO:0003676; GO:0004386; GO:0005524; GO:0016779
O74044	tpiA CENSYa_1177	Cenarchaeum symbiosum (strain A)	GO:0004807; GO:0005737; GO:0006094; GO:0006096; GO:0006098
O74043		Cenarchaeum symbiosum (strain A)	GO:0003677
A0RWT6	CENSYa_1179	Cenarchaeum symbiosum (strain A)	GO:0016021
O74045	tbp TF2D CENSYa_1178	Cenarchaeum symbiosum (strain A)	GO:0003677; GO:0006352; GO:0006355
A0RYE1	CENSYa_1747	Cenarchaeum symbiosum (strain A)	
A0RYE2	CENSYa_1748	Cenarchaeum symbiosum (strain A)	
A0RYD3	CENSYa_1739	Cenarchaeum symbiosum (strain A)	GO:0003677
A0RYD4	CENSYa_1740	Cenarchaeum symbiosum (strain A)	
A0RYD5	CENSYa_1741	Cenarchaeum symbiosum (strain A)	GO:0003723; GO:0016740
F3KLH9	nac Nlim_1360	Candidatus Nitrosoarchaeum limnia SFB1	GO:0003723; GO:0015031
A0RYD7	CENSYa_1743	Cenarchaeum symbiosum (strain A)	
A0RYD8	CENSYa_1744	Cenarchaeum symbiosum (strain A)	
A0RYD9	CENSYa_1745	Cenarchaeum symbiosum (strain A)	
A0RYE0	CENSYa_1746	Cenarchaeum symbiosum (strain A)	
E7QRK8	SAMN05444342_0830 ZOD2009_07154	Haladaptatus paucihalophilus DX253	
E7QRK7	SAMN05444342_0831 ZOD2009_07149	Haladaptatus paucihalophilus DX253	GO:0003677; GO:0003887; GO:0006260; GO:0006281
E7QRK6	SAMN05444342_0832 ZOD2009_07144	Haladaptatus paucihalophilus DX253	
E7QRK5	SAMN05444342_0833 ZOD2009_07139	Haladaptatus paucihalophilus DX253	GO:0008168
E7QRK4	SAMN05444342_0834 ZOD2009_07134	Haladaptatus paucihalophilus DX253	GO:0004252; GO:0008270; GO:0016021
E7QRK3	nfi SAMN05444342_0835 ZOD2009_07129	Haladaptatus paucihalophilus DX253	GO:0000287; GO:0005737; GO:0006281; GO:0043737
E7QRK2	SAMN05444342_0836 ZOD2009_07124	Haladaptatus paucihalophilus DX253	GO:0016491
E7QRK1	SAMN05444342_0837 ZOD2009_07119	Haladaptatus paucihalophilus DX253	GO:0005524; GO:0016887
E7QRL0	SAMN05444342_0828 ZOD2009_07164	Haladaptatus paucihalophilus DX253	GO:0016021
E7QRK9	SAMN05444342_0829 ZOD2009_07159	Haladaptatus paucihalophilus DX253	GO:0016021
A0A031G7X2	BW35_01799	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016491
A0A0E3S7X3	purD MSLAZ_1897	Methanosarcina lacustris Z-7289	GO:0004637; GO:0005524; GO:0006189; GO:0009113; GO:0046872
A0A0E3S2T2	MSLAZ_1898	Methanosarcina lacustris Z-7289	GO:0004585; GO:0005737; GO:0016597
A0A0E3S708	MSLAZ_1891	Methanosarcina lacustris Z-7289	GO:0016491; GO:0051536
A0A0E3S7W9	MSLAZ_1892	Methanosarcina lacustris Z-7289	
A0A0E3WTR8	MSLAZ_1889	Methanosarcina lacustris Z-7289	
A0A0E3S4H1	MSLAZ_1890	Methanosarcina lacustris Z-7289	GO:0000160; GO:0005622
A0A0E3S4H6	MSLAZ_1895	Methanosarcina lacustris Z-7289	GO:0004148; GO:0005623; GO:0045454; GO:0050660
A0A0E3S710	MSLAZ_1896	Methanosarcina lacustris Z-7289	GO:0016021
A0A0E3S2S8	MSLAZ_1893	Methanosarcina lacustris Z-7289	GO:0000287; GO:0004427; GO:0005737; GO:0006796; GO:0016021
E7QNS5	SAMN05444342_3804 ZOD2009_00505	Haladaptatus paucihalophilus DX253	
E7QNS6	SAMN05444342_3805 ZOD2009_00510	Haladaptatus paucihalophilus DX253	GO:0008168
E7QNR7	hisA SAMN05444342_3796 ZOD2009_00465	Haladaptatus paucihalophilus DX253	GO:0000105; GO:0003949; GO:0005737
E7QNR8	SAMN05444342_3797 ZOD2009_00470	Haladaptatus paucihalophilus DX253	
E7QNR9	hisB SAMN05444342_3798 ZOD2009_00475	Haladaptatus paucihalophilus DX253	GO:0000105; GO:0004424; GO:0005737
E7QNS0	SAMN05444342_3799 ZOD2009_00480	Haladaptatus paucihalophilus DX253	GO:0008168
E7QNS1	SAMN05444342_3800 ZOD2009_00485	Haladaptatus paucihalophilus DX253	GO:0008152; GO:0016597
E7QNS2	SAMN05444342_3801 ZOD2009_00490	Haladaptatus paucihalophilus DX253	
E7QNS3	SAMN05444342_3802 ZOD2009_00495	Haladaptatus paucihalophilus DX253	GO:0005315; GO:0006817; GO:0016021
E7QNS4	SAMN05444342_3803 ZOD2009_00500	Haladaptatus paucihalophilus DX253	
A0A1J4LWR8	BBD46_13970	Natrialba sp. SSL1	GO:0004674
A0A031G9N0	BW35_01590	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016021
A0A031GA89	BW35_01589	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0016021
A0A031GD07	BW35_01586	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0005215; GO:0016021; GO:0055085
A0A031G9M6	BW35_01585	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0043565
C5C920	Mlut_04310	Micrococcus luteus (strain ATCC 4698 / DSM 20030 / JCM 1464 / NBRC 3333 / NCIMB 9278 / NCTC 2665 / VKM Ac-2230) (Micrococcus lysodeikticus)	GO:0016021
A0A031GBC3	BW35_01587	Micrococcus luteus (Micrococcus lysodeikticus)	GO:0008270; GO:0018467
